투자지표,Free Cash Flow가 중요한 이유는?,실제 현금 창출력 측정,회계 이익보다 조작 어려움,1,고급,"FCF = 영업현금흐름-자본지출입니다. 실제로 기업이 창출하는 여유 현금을 보여줘요. 회계 조작이 어려워 신뢰성이 높고, 배당이나 자사주 매입의 재원이 됩니다. 기업의 진짜 현금 창출력을 평가하는 핵심 지표예요."
차트/기술,이동평균선이란 무엇인가요?,일정 기간 주가의 평균,최고가와 최저가의 평균,1,초급,"이동평균선은 일정 기간 동안의 주가를 평균 낸 선입니다. 예: 5일 이동평균선은 최근 5일간 주가의 평균이에요. 주가의 단기 변동을 평활화해서 전체적인 추세를 파악하는 데 도움이 됩니다."
차트/기술,골든크로스가 나타나면 보통 어떻게 해석하나요?,상승 추세 전환 신호,하락 추세 지속 신호,1,응용,"골든크로스는 단기 이동평균선이 장기 이동평균선을 아래서 위로 뚫고 올라가는 현상입니다. 상승 추세 전환을 의미하는 매수 신호로 해석되어요. 거래량 증가와 함께 나타날 때 신뢰도가 높아집니다."
차트/기술,데드크로스는 어떤 의미인가요?,하락 추세 전환 신호,상승 추세 지속 신호,1,응용,"데드크로스는 단기 이동평균선이 장기 이동평균선을 위에서 아래로 뚫고 내려가는 현상입니다. 하락 추세 전환을 의미하는 매도 신호예요. 하지만 단기 조정일 수도 있으니 다른 지표와 함께 판단해야 합니다."
차트/기술,지지선의 역할은 무엇인가요?,주가 하락을 막는 바닥 역할,주가 상승을 막는 천장 역할,1,초급,"지지선은 주가가 하락하다가 반등하는 가격대를 연결한 선입니다. 매수세가 강해져 더 이상 떨어지지 않는 바닥 역할을 해요. 투자자들이 '이 가격에선 싸다'고 생각해서 매수하는 심리적 기준선입니다."
차트/기술,저항선은 어떻게 활용하나요?,매도 관망 or 돌파 시 매수,항상 매수 기준점,1,응용,"저항선은 주가가 상승하다가 막히는 가격대입니다. 매도 물량이 많아 더 이상 오르지 못하는 천장 역할을 해요. 저항선 접근 시 매도 관망하고, 돌파 시에는 강한 상승 신호로 매수를 고려할 수 있습니다."
차트/기술,일목균형표의 구름대는 어떤 역할을 하나요?,미래 지지저항선 역할,과거 주가 기록,1,고급,"구름대는 선행스팬 A와 B 사이 영역으로, 미래의 지지저항선 역할을 합니다. 현재보다 26일 앞서 그려져 미래 지지저항을 예측해요. 구름 위에 있으면 강세, 아래에 있으면 약세로 봅니다."
차트/기술,거래량을 함께 보는 이유는?,신호의 신뢰도를 높이기 위해,차트 패턴을 예쁘게 만들기 위해,1,초급,"거래량은 주가 움직임의 힘을 보여주는 지표입니다. 주가 상승 시 거래량도 늘어나면 많은 투자자가 참여한다는 뜻이라 신뢰도가 높아져요. 거래량 없는 움직임은 일시적일 가능성이 큽니다."
차트/기술,캔들의 긴 꼬리는 무엇을 의미하나요?,그 방향으로 큰 움직임이 있었다,단순한 차트 오류,1,응용,"캔들의 꼬리는 장중 최고가나 최저가를 나타냅니다. 긴 아래꼬리는 크게 떨어졌다가 회복되었다는 뜻이고, 긴 위꼬리는 크게 올랐다가 다시 내려왔다는 뜻이에요. 투자자들의 심리 변화를 보여줍니다."
차트/기술,갭이 발생하는 이유는?,중요한 호재나 악재 때문,차트 프로그램 오류,1,고급,"갭은 전일 종가와 당일 시가 사이에 가격 공백이 생기는 현상입니다. 장 마감 후 중요한 뉴스나 실적 발표로 투자심리가 급변할 때 나타나요. 갭은 보통 메워지려는 성향이 있어서 갭 매매 전략으로 활용됩니다."
차트/기술,RSI가 70 이상이면 어떻게 해석하나요?,과매수 구간,적정 매수 구간,1,응용,"RSI(상대강도지수)는 0-100 사이 값으로 과매수/과매도를 판단하는 지표입니다. 70 이상이면 과매수로 매도 고려, 30 이하면 과매도로 매수를 고려해요. 하지만 강한 추세에서는 과매수 상태가 오래 지속될 수 있습니다."
차트/기술,MACD 신호선과 MACD선의 관계는?,매매 타이밍을 알려준다,단순한 기술적 계산,1,고급,"MACD는 단기와 장기 지수이동평균의 차이이고, 신호선은 MACD의 이동평균선입니다. MACD선이 신호선을 상향 돌파하면 매수 신호, 하향 돌파하면 매도 신호예요."
차트/기술,스토캐스틱의 %K와 %D 교차는 무엇을 의미하나요?,단기 모멘텀 변화,장기 추세 변화,1,응용,"스토캐스틱은 최근 n일간 최고가-최저가 범위에서 현재가의 위치를 나타내는 지표입니다. 빠른선 %K가 느린선 %D를 상향 교차하면 매수 신호, 하향 교차하면 매도 신호예요."
차트/기술,볼린저 밴드의 밴드폭이 좁아진다는 것은?,변동성이 줄어든다,거래량이 줄어든다,1,초급,"볼린저 밴드는 이동평균선 위아래로 표준편차를 더한 선입니다. 밴드폭이 좁아진다는 것은 주가 변동성이 줄어든다는 뜻이에요. 보통 큰 움직임 전 수축기에 나타나는 현상입니다."
차트/기술,피봇 포인트는 어떻게 활용하나요?,당일 지지저항선 계산,주간 추세 분석,1,고급,"피봇 포인트 = (전일 고가+저가+종가)÷3으로 계산되는 당일 기준선입니다. 여기서 지지선과 저항선을 도출해 당일 매매에 활용해요. 단기 트레이딩에 유용한 기법입니다."
차트/기술,엘리어트 파동의 기본 구조는?,5파 상승 + 3파 조정,3파 상승 + 5파 조정,1,고급,"엘리어트 파동 이론은 시장이 5파 상승-3파 조정을 반복한다는 이론입니다. 상승 5파는 1,3,5파가 추진파, 2,4파가 조정파예요. 하락 3파는 A,C파가 하락, B파가 반등입니다."
차트/기술,하모닉 패턴에서 가장 유명한 것은?,가트리 패턴,삼각수렴 패턴,1,고급,"가트리 패턴은 특정 피보나치 비율로 형성되는 하모닉 패턴의 대표격입니다. XA-AB-BC-CD 구간이 정해진 비율을 만족할 때 가트리 패턴으로 봐요. D 지점에서 반전 가능성이 높아집니다."
차트/기술,컵 앤 핸들 패턴은 어떤 의미인가요?,장기 상승 돌파 패턴,단기 조정 패턴,1,응용,"컵 앤 핸들은 컵 모양의 둥근 바닥을 형성한 후 작은 조정을 거쳐 돌파하는 강세 패턴입니다. 보통 몇 개월에 걸쳐 형성되며, 돌파 시 컵의 깊이만큼 상승한다고 봐요."
차트/기술,헤드 앤 숄더 패턴의 특징은?,상승 추세 마무리 신호,하락 추세 마무리 신호,1,고급,"헤드 앤 숄더는 머리와 양쪽 어깨 모양으로 3개의 고점을 만드는 상승 추세 마무리 패턴입니다. 가운데 고점이 가장 높고, 양쪽 고점이 비슷한 수준을 형성해요. 넥라인 하향 돌파 시 본격적인 하락 신호입니다."
차트/기술,더블탑과 더블바텀의 차이는?,고점 vs 저점에서 형성,시간 간격이 다르다,1,응용,"더블탑은 비슷한 고점을 2번 터치한 후 하락하는 상승 마무리 패턴이고, 더블바텀은 비슷한 저점을 2번 터치한 후 상승하는 하락 마무리 패턴입니다. 두 번째 터치에서 첫 번째와 같은 수준을 뚫지 못할 때 완성돼요."
차트/기술,삼각수렴 패턴에서 중요한 것은?,돌파 방향과 거래량,패턴의 완성도,1,초급,"삼각수렴은 고점은 낮아지고 저점은 높아지면서 변동폭이 줄어드는 패턴입니다. 돌파 방향이 중요한데, 이전 추세 방향으로 돌파될 가능성이 높아요. 돌파 시점에서 거래량 급증이 신뢰성을 높입니다."
차트/기술,깃발 패턴은 언제 나타나나요?,급등 후 소폭 조정 시,급락 후 소폭 반등 시,1,고급,"깃발 패턴은 급격한 움직임 후 소폭 조정하는 모습이 깃발 같다고 해서 붙은 이름입니다. 강한 상승 후 소폭 하락하며 형성되는 상승 깃발과, 강한 하락 후 소폭 상승하며 형성되는 하락 깃발이 있어요."
차트/기술,웨지 패턴의 특징은?,추세와 반대로 기울어진다,추세와 같은 방향으로 기울어진다,1,응용,"웨지 패턴은 삼각수렴과 비슷하지만 전체적으로 한쪽으로 기울어진 형태입니다. 상승 웨지는 상승하면서 수렴하는데 보통 하락 신호이고, 하락 웨지는 하락하면서 수렴하는데 상승 신호예요."
차트/기술,갭의 종류 중 측정갭의 의미는?,추세 중간 지점 확인,추세 시작점 확인,1,고급,"측정갭은 강한 추세 중간에 나타나는 갭으로, 전체 움직임의 중간 지점을 알려준다고 해서 붙은 이름입니다. 추세의 힘이 강할 때 나타나며 갭이 메워지지 않고 지지/저항 역할을 합니다."
차트/기술,소진갭은 무엇을 의미하나요?,추세 마무리 신호,추세 가속화 신호,1,응용,"소진갭은 긴 추세의 막바지에 나타나는 마지막 갭으로, 추세 마무리를 알리는 신호입니다. 거래량이 급증하지만 이후 추세가 꺾이는 특징이 있어요. 소진갭은 빠르게 메워지는 경우가 많습니다."
차트/기술,추세선을 그릴 때 필요한 최소 접점은?,2개,3개,1,초급,"추세선을 그리려면 최소 2개의 접점이 필요합니다. 상승 추세선은 2개 이상의 저점을, 하락 추세선은 2개 이상의 고점을 연결해서 그어요. 3개째 접점에서 확인되면 추세선의 신뢰도가 더욱 높아집니다."
차트/기술,추세선 돌파의 유효성을 확인하는 방법은?,거래량 급증과 종가 확인,단순히 가격만 돌파,1,고급,"추세선 돌파의 유효성을 확인하려면 거래량 급증과 함께 종가 기준으로 돌파해야 해요. 장중 일시적 돌파는 속임수일 가능성이 높습니다. 또한 돌파 후 재차 테스트에서 지지나 저항 역할을 하는지도 확인해야 합니다."
시장상식,주식시장이란 무엇인가요?,주식을 사고파는 곳,회사가 자금을 조달하는 곳,1,초급,"주식시장은 투자자들이 주식을 자유롭게 사고팔 수 있는 거래 장소입니다. 한국에는 코스피와 코스닥 시장이 있어요. 기업은 자금조달을, 투자자는 투자수익을 얻을 수 있는 자본주의의 핵심 기구입니다."
시장상식,불장은 어떤 시장 상황을 말하나요?,지속적인 상승장,지속적인 하락장,1,초급,"불장(Bull Market)은 주식시장이 지속적으로 상승하는 시기를 말합니다. 황소가 뿔로 위로 들이받는 모습에서 유래했어요. 보통 20% 이상 상승하고 수개월 지속되면 불장으로 봅니다."
시장상식,곰장은 언제 나타나나요?,경기침체 우려 시,경기호황 기대 시,1,응용,"곰장(Bear Market)은 주식시장이 지속적으로 하락하는 시기입니다. 보통 고점 대비 20% 이상 하락하고 수개월 지속되면 곰장으로 봅니다. 경기침체, 금리인상, 지정학적 위험 등이 원인이 됩니다."
시장상식,공매도는 어떤 투자방법인가요?,주가 하락을 노리는 투자,주가 상승을 노리는 투자,1,고급,"공매도는 보유하지 않은 주식을 빌려서 먼저 팔고, 나중에 싸게 사서 갚는 투자전략입니다. 주가 하락을 예상할 때 사용해요. 하지만 주가가 오르면 손실이 무한대로 커질 수 있어 위험합니다."
시장상식,신용거래란 무엇인가요?,증권사에서 돈을 빌려 투자,은행에서 대출받아 투자,1,응용,"신용거래는 증권사에서 돈이나 주식을 빌려서 투자하는 방법입니다. 신용매수는 돈을 빌려서 주식을 사는 것이고, 신용매도는 주식을 빌려서 파는 것이에요. 수익은 확대되지만 손실도 커질 수 있습니다."
시장상식,프로그램매매가 시장에 미치는 영향은?,단기 변동성 확대,장기 추세 형성,1,고급,"프로그램매매는 컴퓨터 알고리즘에 의한 자동 거래로, 빠른 속도로 대량 거래가 이뤄져 단기 변동성을 크게 확대시킬 수 있어요. 급락 시 프로그램 매도가 연쇄적으로 터지면서 폭락을 가속화하기도 합니다."
시장상식,외국인 투자자의 매매 패턴 특징은?,장기 관점에서 투자,단기 차익거래 위주,1,응용,"외국인 투자자들은 일반적으로 장기적 관점에서 기업 가치를 보고 투자하는 경향이 있습니다. 펀더멘털 분석을 중시하고 배당수익률도 고려해요. 대규모 자금으로 시장에 큰 영향을 미칩니다."
시장상식,기관투자자와 개인투자자의 차이점은?,전문성과 정보력,투자 가능 금액,1,초급,"기관투자자는 전문 인력과 시스템을 갖춘 투자 전문기관으로, 개인투자자보다 정보력과 분석 능력이 뛰어납니다. 연기금, 보험회사, 자산운용사 등이 여기에 해당해요. 개인투자자는 소액으로 빠른 의사결정이 가능한 장점이 있어요."
시장상식,ETF의 가장 큰 장점은?,소액으로 분산투자 가능,개별 종목보다 높은 수익,1,초급,"ETF는 소액으로도 다양한 종목에 분산투자할 수 있는 것이 가장 큰 장점입니다. 예: KODEX 200 ETF 하나로 코스피200 전체에 투자하는 효과를 얻을 수 있어요. 거래비용이 낮고 실시간 거래가 가능합니다."
시장상식,시가총액 가중지수의 특징은?,큰 회사의 영향력이 크다,모든 회사가 동일한 영향력을 갖는다,1,응용,"시가총액 가중지수는 각 종목의 시가총액에 비례해서 가중치를 부여하는 방식입니다. 시총이 큰 종목일수록 지수에 미치는 영향이 커요. 코스피에서 삼성전자가 20% 이상의 비중을 차지하는 것이 대표적인 예입니다."
시장상식,코스피와 코스닥의 차이점은?,상장 기준이 다르다,거래 시간이 다르다,1,초급,"코스피는 대기업 중심의 주 시장이고, 코스닥은 중소기업과 벤처기업 중심의 보조 시장입니다. 코스피는 상장 기준이 까다로워 안정성을 중시하고, 코스닥은 성장 가능성을 중시해요. 일반적으로 코스닥이 변동성이 더 큽니다."
시장상식,IPO란 무엇의 줄임말인가요?,기업공개,투자자보호,1,초급,"IPO(Initial Public Offering)는 기업이 처음으로 주식을 공개하여 거래소에 상장하는 것을 말합니다. 비상장 기업이 일반 투자자들에게 주식을 판매해 자금을 조달하는 과정이에요."
시장상식,액면분할을 하는 주된 이유는?,투자 접근성 개선,주주 수 증가,1,응용,"액면분할은 1주를 여러 주로 나누어 주가를 낮추는 것으로, 가장 큰 목적은 투자 접근성을 개선하는 것입니다. 시가총액은 그대로지만 주가가 낮아져서 소액투자자도 더 쉽게 투자할 수 있어요."
시장상식,주식병합은 언제 하나요?,주가가 너무 낮을 때,주가가 너무 높을 때,1,고급,"주식병합은 여러 주를 1주로 합치는 것으로, 주가가 너무 낮아서 투자 매력이 떨어지거나 투기성이 높아질 때 실시합니다. 상장폐지 위험이 있거나 저가주 이미지를 벗고 싶을 때 활용합니다."
시장상식,우선주와 보통주의 차이점은?,배당에서 우선권이 있다,의결권에서 우선권이 있다,1,응용,"우선주는 배당이나 잔여재산 분배에서 보통주보다 우선권을 갖는 주식입니다. 배당을 먼저 받지만, 의결권은 없거나 제한적이에요. 보통 보통주보다 주가가 낮게 형성되며, 안정적인 배당수익을 원하는 투자자가 선호합니다."
시장상식,증자의 종류 중 유상증자란?,돈을 받고 신주 발행,무료로 신주 발행,1,초급,"유상증자는 기존 주주나 일반 투자자로부터 돈을 받고 신주를 발행하는 것입니다. 회사가 사업 확장이나 재무구조 개선을 위해 자금을 조달할 때 사용해요. 전체 주식수가 늘어나므로 지분 희석 효과가 발생합니다."
시장상식,무상증자의 효과는?,주식수는 늘고 주가는 하락,총 투자금액 증가,1,고급,"무상증자는 이익잉여금이나 자본잉여금으로 신주를 무료 지급하는 것입니다. 주식수는 늘어나지만 총 시가총액은 그대로라서 주가는 하락해요. 투자자의 총 투자금액은 변하지 않지만, 낮아진 주가로 인해 투자 접근성이 개선됩니다."
시장상식,자사주 매입의 목적은?,주주가치 제고,경영권 분산,1,응용,"자사주 매입은 회사가 시장에서 자기 주식을 사들이는 것으로, 주주가치 제고가 주된 목적입니다. 시장에 유통되는 주식수를 줄여 주가 상승 효과를 노리거나, 잉여현금을 주주에게 돌려주는 의미가 있어요."
시장상식,감자는 어떤 의미인가요?,자본금 감소,자본금 증가,1,고급,"감자는 자본금을 줄이는 것으로, 유상감자와 무상감자로 나뉩니다. 유상감자는 주주에게 돈을 주고 주식을 회수하는 것이고, 무상감자는 적자 보전을 위해 주식수를 강제로 줄이는 것이에요."
시장상식,스팩이란 무엇인가요?,특수목적인수회사,소규모공개회사,1,고급,"SPAC(Special Purpose Acquisition Company)는 기업 인수를 목적으로만 설립되는 특수목적회사입니다. 사업이 없는 페이퍼컴퍼니로 상장해서 자금을 모은 후, 유망한 비상장 기업을 인수합병하는 구조예요."
시장상식,리츠의 특징은?,부동산에 간접투자,부동산에 직접투자,1,응용,"리츠(REITs)는 부동산에 간접투자할 수 있는 상품입니다. 투자자들로부터 자금을 모아 오피스빌딩, 쇼핑몰 등에 투자하고 임대수익을 배당으로 지급해요. 소액으로도 부동산 투자가 가능하고 높은 배당수익률이 장점입니다."
시장상식,CB란 무엇인가요?,주식으로 전환 가능한 채권,회사채의 다른 이름,1,고급,"CB(Convertible Bond)는 일정한 조건 하에서 주식으로 전환할 수 있는 채권입니다. 평상시에는 이카테고리,퀴즈,보기1,보기2,정답,레벨,힌트
투자지표,PER이란 무엇의 줄임말인가요?,주가수익비율,주가매출비율,1,초급,"PER(Price Earnings Ratio)는 주가수익비율입니다. 현재 주가가 주당순이익의 몇 배인지 보여주는 가장 기본적인 투자지표예요. 예: 주가 50000원, EPS 2500원이면 PER 20배입니다. 투자의 기본 개념이므로 반드시 알아두세요."
투자지표,PER이 업계 평균보다 낮으면 보통 어떤 의미일까요?,상대적으로 저평가일 수 있다,항상 고평가 신호다,1,응용,"PER = 주가÷주당순이익입니다. 업계 평균보다 낮으면 같은 이익 대비 주가가 저렴하다는 뜻이에요. 예: 삼성전자 PER 10배, 업계평균 15배면 상대적 저평가 가능성 있어요. 단, 실적 악화로 낮을 수도 있으니 다른 지표와 함께 확인하세요."
투자지표,Forward PER과 Trailing PER의 차이는?,미래 예상 이익 vs 과거 실적,시가총액 기준이 다르다,1,고급,"Trailing PER = 현재 주가÷과거 12개월 EPS이고, Forward PER = 현재 주가÷향후 12개월 예상 EPS입니다. Forward PER이 더 미래지향적이지만 예상치에 의존하므로 불확실성이 커요. 전문 투자자들이 주로 활용하는 분석 방법입니다."
투자지표,PBR이란 무엇인가요?,주가순자산비율,주가부채비율,1,초급,"PBR(Price to Book Ratio)는 주가순자산비율입니다. 현재 주가가 주당순자산의 몇 배인지 보여주는 기본 지표예요. 예: 주가 10000원, BPS 8000원이면 PBR 1.25배입니다. 1 미만이면 장부가치보다 싸게 거래된다는 뜻이에요."
투자지표,PBR이 1 미만이면 보통 어떤 뜻일까요?,순자산가치보다 싸게 거래될 수 있다,항상 프리미엄 상태다,1,응용,"PBR = 주가÷주당순자산입니다. 1 미만이면 청산가치보다 싸게 거래된다는 뜻이에요. 예: 현대차 PBR 0.8배면 순자산 1만원당 8천원에 살 수 있다는 의미예요. 하지만 사업 전망 부진일 수도 있으니 주의하세요."
투자지표,PBR이 높은 기업을 볼 때 함께 봐야 할 지표는?,ROE 등 수익성 지표,배당락 여부,1,고급,"높은 PBR은 자산 대비 비싸다는 뜻이지만, ROE가 높으면 정당화될 수 있어요. ROE = 순이익÷자기자본으로 자본 효율성을 보여줍니다. 예: 카카오 PBR 3배, ROE 15%면 높은 수익성이 높은 PBR을 뒷받침할 수 있어요."
투자지표,ROE란 무엇인가요?,자기자본이익률,총자산이익률,1,초급,"ROE(Return on Equity)는 자기자본이익률입니다. 주주가 투자한 돈으로 얼마나 이익을 냈는지 보여주는 지표예요. ROE = 순이익÷자기자본×100으로 계산합니다. 기업의 수익성을 나타내는 핵심 지표 중 하나입니다."
투자지표,ROE가 높다는 건 무엇을 잘한다는 뜻일까요?,자본을 효율적으로 굴린다,부채를 전혀 쓰지 않는다,1,응용,"ROE(자기자본이익률) = 순이익÷자기자본×100입니다. 주주 투자금으로 얼마나 많은 이익을 냈는지 보여주는 핵심 지표예요. 일반적으로 10% 이상이면 우수합니다. 하지만 부채 비중도 함께 확인해야 정확한 판단이 가능해요."
투자지표,듀폰 분석에서 ROE 분해 공식은?,ROE = 순이익률 × 자산회전율 × 자기자본승수,ROE = PER × PBR,1,고급,"듀폰 분석은 ROE = 순이익률 × 자산회전율 × 자기자본승수로 분해하는 방법입니다. 수익성, 효율성, 레버리지 요소를 각각 분석할 수 있어요. 예: ROE 15% = 5%(순이익률) × 2.0(자산회전율) × 1.5(자기자본승수)로 분해 가능합니다."
투자지표,ROA란 무엇인가요?,총자산이익률,자기자본이익률,1,초급,"ROA(Return on Assets)는 총자산이익률입니다. 기업이 보유한 모든 자산으로 얼마나 이익을 내는지 보여주는 지표예요. ROA = 순이익÷총자산×100으로 계산합니다. 자산 활용 효율성을 나타내는 기본 지표입니다."
투자지표,ROA가 의미하는 것은 무엇인가요?,총자산 대비 수익성,매출액 증가율,1,응용,"ROA(총자산이익률) = 순이익÷총자산×100입니다. 기업이 보유한 모든 자산으로 얼마나 효율적으로 이익을 내는지 보여줍니다. 예: 총자산 1000억, 순이익 50억이면 ROA 5%예요. 일반적으로 5% 이상이면 양호한 수준입니다."
투자지표,ROIC는 무엇을 측정하는 지표인가요?,투자자본 대비 수익률,주주자본 대비 배당률,1,고급,"ROIC(투하자본이익률) = 세후영업이익÷투하자본입니다. 기업이 투자한 자본으로 얼마나 효율적으로 이익을 내는지 보여줍니다. 투하자본 = 자기자본+차입금-현금입니다. 자본비용보다 높아야 가치를 창출한다고 봅니다."
투자지표,부채비율이란 무엇인가요?,부채÷자기자본×100,부채÷총자산×100,1,초급,"부채비율 = 부채÷자기자본×100입니다. 자기자본 대비 부채가 얼마나 되는지 보여주는 기본 재무지표예요. 예: 자기자본 100억, 부채 200억이면 부채비율 200%입니다. 기업의 재무 안전성을 판단하는 중요한 지표입니다."
투자지표,부채비율이 높으면 어떤 위험이 있나요?,금리 상승 시 이자부담 증가,항상 좋은 신호다,1,응용,"부채비율이 높을수록 차입금이 많다는 뜻이에요. 금리 상승 시 이자부담이 늘어나 실적 악화 가능성이 커집니다. 예: 부채비율 200%인 기업이 금리 1% 상승하면 이자비용이 크게 증가해요. 보통 100% 이하가 안전합니다."
투자지표,이자보상배수가 낮으면 어떤 의미인가요?,이자 지급 부담이 크다,배당금이 많다,1,고급,"이자보상배수 = 영업이익÷이자비용입니다. 영업이익으로 이자비용을 몇 배나 감당할 수 있는지 보여줍니다. 낮을수록 이자 부담이 크고 재무 안정성이 취약함을 의미합니다. 3배 이상은 되어야 안전하다고 봅니다."
투자지표,유동비율은 무엇을 측정하나요?,단기 지급능력,장기 성장성,1,초급,"유동비율 = 유동자산÷유동부채×100입니다. 1년 내 갚을 빚 대비 1년 내 현금화할 수 있는 자산 비율이에요. 기업의 단기 지급능력을 보여주는 기본 지표입니다. 일반적으로 200% 이상이면 안전하다고 봅니다."
투자지표,유동비율과 당좌비율의 차이점은?,재고자산 포함 여부,계산 기간의 차이,1,응용,"유동비율은 유동자산 전체를, 당좌비율은 유동자산에서 재고자산을 뺀 값을 사용합니다. 당좌비율이 더 엄격한 유동성 지표예요. 예: 유동자산 100억(재고 30억 포함), 유동부채 50억이면 유동비율 200%, 당좌비율 140%입니다."
투자지표,순운전자본은 무엇을 뜻하나요?,운영자금 소요액,현금 보유액,1,고급,"순운전자본 = (매출채권+재고자산)-(매입채무+기타운전부채)입니다. 사업 운영에 필요한 실질 자금 소요액을 보여줍니다. 클수록 현금 부담이 크다는 의미입니다. 운전자본 효율성을 분석하는 고급 지표예요."
투자지표,매출총이익률은 무엇을 나타내나요?,원가관리 효율성,판매량 규모,1,초급,"매출총이익률 = (매출액-매출원가)÷매출액×100입니다. 원가를 얼마나 잘 관리하는지 보여주는 지표예요. 예: 매출 100억, 원가 60억이면 매출총이익률 40%입니다. 기업의 기본 수익성을 나타냅니다."
투자지표,영업이익률은 무엇을 나타내나요?,본업의 수익성,총 매출액,1,응용,"영업이익률 = 영업이익÷매출액×100입니다. 기업의 본업에서 나는 수익성을 보여주는 핵심 지표예요. 예: 매출 1000억, 영업이익 100억이면 영업이익률 10%입니다. 5% 이상이면 양호하고, 업종별 특성을 고려해 판단해야 합니다."
투자지표,EBITDA는 무엇을 뜻하나요?,세전영업이익+감가상각비,세후순이익,1,고급,"EBITDA = 영업이익+감가상각비+무형자산상각비입니다. 현금 창출력을 보여주는 지표로, 비현금 비용을 제외한 실질 수익력을 나타내요. 업종 간 비교나 인수합병 시 많이 활용됩니다."
투자지표,순이익률이 의미하는 바는?,최종적인 수익성,영업활동 효율성,1,응용,"순이익률 = 당기순이익÷매출액×100입니다. 세금, 이자 등 모든 비용을 제한 후 최종 수익성을 보여줍니다. 예: 매출 1000억, 당기순이익 50억이면 순이익률 5%예요. 영업이익률보다 낮은 것이 정상이며, 3% 이상이면 양호합니다."
투자지표,EPS란 무엇의 줄임말인가요?,주당순이익,주당매출액,1,초급,"EPS(Earnings Per Share) = 당기순이익÷발행주식수입니다. 주식 1주당 얼마의 이익을 올렸는지 보여주는 지표예요. 예: 순이익 100억, 발행주식 1억주면 EPS 100원입니다. PER 계산의 기초가 되는 중요한 지표입니다."
투자지표,BPS는 어떻게 계산하나요?,순자산÷발행주식수,매출액÷발행주식수,1,응용,"BPS(Book value Per Share) = 순자산÷발행주식수입니다. 주식 1주당 순자산 가치를 보여줍니다. 예: 순자산 500억, 발행주식 1억주면 BPS 500원이에요. PBR 계산의 기초가 되며, BPS 대비 주가가 낮으면 저평가 가능성을 의미합니다."
투자지표,PEG 비율은 어떻게 계산하나요?,PER÷이익성장률,PBR÷매출성장률,1,고급,"PEG = PER÷연간 이익성장률입니다. 성장률을 고려한 주가 평가 지표예요. 1.0 이하면 성장 대비 저평가, 1.0 초과면 고평가로 봅니다. 성장주 투자 시 매우 유용한 지표입니다."
투자지표,시가총액은 어떻게 계산하나요?,현재주가×발행주식수,순이익×PER,1,초급,"시가총액 = 현재주가×발행주식수입니다. 해당 기업의 총 가치를 의미해요. 예: 주가 70000원, 발행주식 59억주면 시총 약 413조원입니다. 기업 규모를 나타내는 기본 지표입니다."
투자지표,주가매출비율 PSR은 언제 유용한가요?,매출은 있지만 적자인 기업,흑자 전환한 기업,1,응용,"PSR = 시가총액÷매출액입니다. 적자기업은 PER 계산이 불가능하지만 PSR로 평가할 수 있어요. 예: 시총 1조, 매출 5천억이면 PSR 2배입니다. 성장기 기업이나 바이오, 게임주 등에서 많이 활용됩니다."
투자지표,PCR이 의미하는 것은?,주가현금흐름비율,주가수익비율,1,고급,"PCR = 시가총액÷영업현금흐름입니다. 현금 창출 능력 대비 주가 수준을 평가하는 지표예요. 회계 조작이 어려운 현금흐름을 기준으로 하므로 보다 신뢰성 있는 평가가 가능합니다."
투자지표,배당성향이 높다는 것은?,이익 중 배당 비중이 크다,부채가 많다,1,응용,"배당성향 = 배당금÷당기순이익×100입니다. 벌어들인 이익 중 얼마를 주주에게 배당으로 돌려주는지 보여줍니다. 예: 순이익 100억, 배당금 30억이면 배당성향 30%예요. 너무 높으면 성장투자 여력이 부족할 수 있어요."
투자지표,배당수익률은 어떻게 구하나요?,연간배당금÷주가,배당금÷순이익,1,초급,"배당수익률 = (연간배당금÷현재주가)×100입니다. 주가 대비 1년간 받을 수 있는 배당금 비율이에요. 예: 주가 50000원, 연간배당 1000원이면 배당수익률 2%입니다. 배당 투자의 기본 지표입니다."
투자지표,EVA가 양수라는 것은?,경제적 가치를 창출한다,회계상 이익이 많다,1,고급,"EVA(경제적부가가치) = 세후영업이익-(투하자본×자본비용률)입니다. 자본비용을 차감한 후 실제로 창출한 경제적 가치를 측정해요. 양수일 때만 진짜 가치를 창출한다고 봅니다."
투자지표,총자산회전율이 높다는 것은?,자산 활용도가 좋다,부채가 많다,1,응용,"총자산회전율 = 매출액÷평균총자산입니다. 보유 자산으로 얼마나 많은 매출을 올리는지 보여주는 효율성 지표예요. 높을수록 자산을 효율적으로 활용한다는 의미이며, 업종별로 차이가 큽니다."
투자지표,재고자산회전율은 무엇을 측정하나요?,재고 관리 효율성,매출액 증가율,1,고급,"재고자산회전율 = 매출원가÷평균재고자산입니다. 재고를 얼마나 빠르게 판매하는지 보여주는 지표예요. 높을수록 재고 관리가 우수하고 현금 전환이 빠르다는 의미입니다."
투자지표,매출채권회전율이 의미하는 바는?,외상 매출 회수 속도,현금 보유량,1,응용,"매출채권회전율 = 매출액÷평균매출채권입니다. 외상으로 판 상품 대금을 얼마나 빠르게 회수하는지 보여줍니다. 높을수록 현금 회수가 빠르고 운영자금 부담이 적습니다."
